Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Quarter,Month,Week,Day,Lag_52_Sales,Lag_1_Sales,Rolling_Mean_3W,Rolling_Std_3W,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
22,2011-12-16,1453153.33,0,39.11,3.445,140.4700795,7.706,2011,4,12,50,16,1527682.99,1308967.44,1337482.0233333332,185766.8255161204,0,0,0,1
22,2011-12-23,1863195.68,0,39.83,3.413,140.528765,7.706,2011,4,12,51,23,1962445.04,1453153.33,1309913.97,142768.44826792265,0,0,0,1
22,2011-12-30,982661.14,1,36.28,3.402,140.5874505,7.706,2011,4,12,52,30,774262.28,1863195.68,1541772.1500000001,287545.1389730318,0,0,0,1
22,2012-01-06,895358.2,0,34.61,3.439,140.6461359,7.503,2012,1,1,1,6,873954.7,982661.14,1433003.3833333335,440612.96428527404,0,0,0,1
22,2012-01-13,855437.57,0,39.0,3.523,140.7048214,7.503,2012,1,1,2,13,807535.52,895358.2,1247071.6733333333,535361.6016548083,0,0,0,1
22,2012-01-20,897027.44,0,29.16,3.542,140.8086118,7.503,2012,1,1,3,20,855001.02,855437.57,911152.3033333333,65065.7318867925,0,0,0,1
22,2012-01-27,786459.23,0,35.68,3.568,140.9124021,7.503,2012,1,1,4,27,799369.15,897027.44,882607.7366666667,23544.85205018041,0,0,0,1
22,2012-02-03,958487.75,0,40.58,3.633,141.0161924,7.503,2012,1,2,5,3,946060.98,786459.23,846308.0800000001,55846.60201297533,0,0,0,1
22,2012-02-10,1034448.07,1,35.68,3.655,141.1199827,7.503,2012,1,2,6,10,1009206.33,958487.75,880658.14,87174.64316081106,0,0,0,1
22,2012-02-17,1004749.41,0,36.25,3.703,141.2140357,7.503,2012,1,2,7,17,975964.86,1034448.07,926465.0166666666,127057.8914461415,0,0,0,1
22,2012-02-24,912958.95,0,39.0,3.751,141.3007857,7.503,2012,1,2,8,24,911245.43,1004749.41,999228.41,38279.937753025464,0,0,0,1
22,2012-03-02,974866.65,0,37.47,3.827,141.3875357,7.503,2012,1,3,9,2,997353.15,912958.95,984052.1433333332,63333.91038927569,0,1,0,0
22,2012-03-09,991127.01,0,41.72,3.876,141.4742857,7.503,2012,1,3,10,9,944587.23,974866.65,964191.67,46817.075253085,0,1,0,0
22,2012-03-16,966780.01,0,46.06,3.867,141.55478,7.503,2012,1,3,11,16,926427.12,991127.01,959650.87,41245.62245617116,0,1,0,0
22,2012-03-23,992774.4,0,54.68,3.889,141.6269332,7.503,2012,1,3,12,23,933528.39,966780.01,977591.2233333333,12400.063594045754,0,1,0,0
22,2012-03-30,965769.93,0,46.4,3.921,141.6990864,7.503,2012,1,3,13,30,951588.37,992774.4,983560.4733333333,14555.632439502344,0,1,0,0
22,2012-04-06,1197489.66,0,46.38,3.957,141.7712396,7.671,2012,2,4,14,6,969046.69,965769.93,975108.1133333333,15307.786542902715,0,1,0,0
22,2012-04-13,939118.24,0,49.89,4.025,141.8433929,7.671,2012,2,4,15,13,1008557.04,1197489.66,1052011.33,126709.38688466183,0,1,0,0
22,2012-04-20,1000342.87,0,58.81,4.046,141.9015262,7.671,2012,2,4,16,20,1152781.9,939118.24,1034125.9433333334,142103.32891007236,0,1,0,0
22,2012-04-27,922539.94,0,51.42,4.023,141.9596595,7.671,2012,2,4,17,27,926133.8,1000342.87,1045650.2566666667,135013.02579057415,0,1,0,0
22,2012-05-04,1005083.31,0,50.75,3.991,142.0177929,7.671,2012,2,5,18,4,1032076.06,922539.94,954000.35,40980.87209522413,0,1,0,0
22,2012-05-11,997868.63,0,56.72,3.947,142.0759262,7.671,2012,2,5,19,11,1001558.74,1005083.31,975988.7066666667,46348.63467772382,0,1,0,0
22,2012-05-18,986612.02,0,61.9,3.899,142.0970115,7.671,2012,2,5,20,18,970307.83,997868.63,975163.96,45716.2827950367,0,1,0,0
22,2012-05-25,1047297.38,0,62.39,3.85,142.1032776,7.671,2012,2,5,21,25,1021568.34,986612.02,996521.32,9309.058585217464,0,1,0,0
22,2012-06-01,1102857.37,0,70.01,3.798,142.1095438,7.671,2012,2,6,22,1,1125169.92,1047297.38,1010592.6766666666,32281.639553529174,0,0,1,0
22,2012-06-08,1061134.37,0,61.71,3.746,142.1158099,7.671,2012,2,6,23,8,1060868.49,1102857.37,1045588.9233333333,58141.503827232336,0,0,1,0
22,2012-06-15,1061219.19,0,66.56,3.683,142.1292548,7.671,2012,2,6,24,15,1042454.61,1061134.37,1070429.7066666668,28922.838467379566,0,0,1,0
22,2012-06-22,1112449.3,0,70.61,3.629,142.1606464,7.671,2012,2,6,25,22,1012584.2,1061219.19,1075070.31,24064.33722733518,0,0,1,0
22,2012-06-29,1053881.78,0,70.99,3.577,142.1920381,7.671,2012,2,6,26,29,1077491.68,1112449.3,1078267.62,29602.23360364915,0,0,1,0
22,2012-07-06,1097786.14,0,77.41,3.538,142.2234298,7.753,2012,3,7,27,6,1017050.65,1053881.78,1075850.09,31907.460347780896,0,0,1,0
22,2012-07-13,971361.38,0,75.81,3.561,142.2548214,7.753,2012,3,7,28,13,961953.57,1097786.14,1088039.0733333332,30476.098523122582,0,0,1,0
22,2012-07-20,991969.37,0,76.57,3.61,142.2337569,7.753,2012,3,7,29,20,964683.8,971361.38,1041009.7666666667,64187.78334468744,0,0,1,0
22,2012-07-27,925731.21,0,73.52,3.701,142.2126924,7.753,2012,3,7,30,27,944958.69,991969.37,1020372.2966666665,67829.56337533341,0,0,1,0
22,2012-08-03,1007257.83,0,72.99,3.698,142.1916279,7.753,2012,3,8,31,3,983232.96,925731.21,963020.6533333333,33897.62898850333,0,0,1,0
22,2012-08-10,973812.79,0,76.74,3.772,142.1705634,7.753,2012,3,8,32,10,991779.2,1007257.83,974986.1366666667,43335.55241365629,0,0,1,0
22,2012-08-17,981273.26,0,74.92,3.84,142.2157385,7.753,2012,3,8,33,17,973004.91,973812.79,968933.9433333334,40981.70080357251,0,0,1,0
22,2012-08-24,1060906.75,0,70.42,3.874,142.3105933,7.753,2012,3,8,34,24,1181815.31,981273.26,987447.96,17556.70428120695,0,0,1,0
22,2012-08-31,1022270.86,0,71.93,3.884,142.4054482,7.753,2012,3,8,35,31,912762.76,1060906.75,1005330.9333333332,48274.40524522625,0,0,1,0
22,2012-09-07,996628.8,1,73.3,3.921,142.500303,7.753,2012,3,9,36,7,1004434.54,1022270.86,1021483.6233333332,39822.58139011043,1,0,0,0
22,2012-09-14,918049.28,0,66.42,3.988,142.5938833,7.753,2012,3,9,37,14,937420.65,996628.8,1026602.1366666667,32357.127224507785,1,0,0,0
22,2012-09-21,921612.53,0,63.38,4.056,142.6798167,7.753,2012,3,9,38,21,899834.75,918049.28,978982.98,54305.30045058441,1,0,0,0
22,2012-09-28,976479.51,0,62.17,4.018,142.76575,7.753,2012,3,9,39,28,953314.16,921612.53,945430.2033333335,44375.065218176314,1,0,0,0
22,2012-10-05,1009887.36,0,62.09,4.027,142.8516833,7.543,2012,4,10,40,5,993436.67,976479.51,938713.7733333333,32754.577346111204,1,0,0,0
22,2012-10-12,1004039.84,0,54.18,4.029,142.9376167,7.543,2012,4,10,41,12,944337.32,1009887.36,969326.4666666668,44570.01149403545,1,0,0,0
22,2012-10-19,978027.95,0,55.28,4.0,142.8633629,7.543,2012,4,10,42,19,981567.22,1004039.84,996802.2366666667,17841.196341992323,1,0,0,0
22,2012-10-26,1094422.69,0,57.58,3.917,142.7624113,7.543,2012,4,10,43,26,1099351.68,978027.95,997318.3833333333,16959.92294140283,1,0,0,0
23,2010-02-05,1364721.58,0,18.51,2.788,131.5279032,5.892,2010,1,2,5,5,1035127.1478412698,1047210.4649170579,1047132.9692296297,71789.19285307507,0,0,0,1
23,2010-02-12,1380892.08,1,18.75,2.771,131.5866129,5.892,2010,1,2,6,12,1035127.1478412698,1364721.58,1047132.9692296297,71789.19285307507,0,0,0,1
23,2010-02-19,1319588.04,0,26.7,2.747,131.637,5.892,2010,1,2,7,19,1035127.1478412698,1380892.08,1047132.9692296297,71789.19285307507,0,0,0,1
23,2010-02-26,1198709.65,0,32.68,2.753,131.686,5.892,2010,1,2,8,26,1035127.1478412698,1319588.04,1355067.2333333334,31771.86077727483,0,0,0,1
23,2010-03-05,1311175.93,0,33.15,2.766,131.735,5.892,2010,1,3,9,5,1035127.1478412698,1198709.65,1299729.9233333333,92700.42097173264,0,1,0,0
23,2010-03-12,1408082.96,0,36.07,2.805,131.784,5.892,2010,1,3,10,12,1035127.1478412698,1311175.93,1276491.2066666668,67491.99076024088,0,1,0,0
23,2010-03-19,1229008.32,0,43.01,2.834,131.8242903,5.892,2010,1,3,11,19,1035127.1478412698,1408082.96,1305989.5133333334,104782.96580775543,0,1,0,0
23,2010-03-26,1310701.8,0,38.59,2.831,131.863129,5.892,2010,1,3,12,26,1035127.1478412698,1229008.32,1316089.07,89638.36166104942,0,1,0,0
23,2010-04-02,1556627.62,0,40.5,2.826,131.9019677,5.435,2010,2,4,13,2,1035127.1478412698,1310701.8,1315931.0266666666,89651.77232732729,0,1,0,0
23,2010-04-09,1264434.7,0,56.82,2.849,131.9408065,5.435,2010,2,4,14,9,1035127.1478412698,1556627.62,1365445.9133333333,170532.3719755642,0,1,0,0
23,2010-04-16,1288823.72,0,44.25,2.885,131.9809,5.435,2010,2,4,15,16,1035127.1478412698,1264434.7,1377254.7066666668,157054.58498199985,0,1,0,0
23,2010-04-23,1315023.08,0,46.4,2.895,132.0226667,5.435,2010,2,4,16,23,1035127.1478412698,1288823.72,1369962.0133333334,162116.44767979655,0,1,0,0
23,2010-04-30,1259414.52,0,45.47,2.935,132.0644333,5.435,2010,2,4,17,30,1035127.1478412698,1315023.08,1289427.1666666667,25299.588112570105,0,1,0,0
23,2010-05-07,1365552.28,0,61.04,2.981,132.1062,5.435,2010,2,5,18,7,1035127.1478412698,1259414.52,1287753.7733333334,27819.715593810353,0,1,0,0
23,2010-05-14,1303055.09,0,45.33,2.983,132.152129,5.435,2010,2,5,19,14,1035127.1478412698,1365552.28,1313329.9600000002,53089.132748192445,0,1,0,0
23,2010-05-21,1327424.28,0,57.94,2.961,132.2230323,5.435,2010,2,5,20,21,1035127.1478412698,1303055.09,1309340.63,53347.324527787634,0,1,0,0
23,2010-05-28,1571158.56,0,69.26,2.906,132.2939355,5.435,2010,2,5,21,28,1035127.1478412698,1327424.28,1332010.55,31500.00148982111,0,1,0,0
23,2010-06-04,1514435.51,0,64.94,2.857,132.3648387,5.435,2010,2,6,22,4,1035127.1478412698,1571158.56,1400545.9766666666,148256.38114114816,0,0,1,0
23,2010-06-11,1439432.06,0,58.35,2.83,132.4357419,5.435,2010,2,6,23,11,1035127.1478412698,1514435.51,1471006.116666667,127538.95077879517,0,0,1,0
23,2010-06-18,1507708.93,0,60.29,2.805,132.4733333,5.435,2010,2,6,24,18,1035127.1478412698,1439432.06,1508342.0433333332,66074.31764745073,0,0,1,0
23,2010-06-25,1415204.88,0,69.83,2.81,132.4976,5.435,2010,2,6,25,25,1035127.1478412698,1507708.93,1487192.1666666667,41497.982616423404,0,0,1,0
23,2010-07-02,1549113.18,0,64.76,2.815,132.5218667,5.326,2010,3,7,26,2,1035127.1478412698,1415204.88,1454115.29,47968.195182074465,0,0,1,0
23,2010-07-09,1417535.78,0,77.16,2.806,132.5461333,5.326,2010,3,7,27,9,1035127.1478412698,1549113.18,1490675.663333333,68559.88136094024,0,0,1,0
23,2010-07-16,1413124.11,0,73.94,2.796,132.5667742,5.326,2010,3,7,28,16,1035127.1478412698,1417535.78,1460617.9466666665,76647.98115895572,0,0,1,0
23,2010-07-23,1333634.45,0,70.2,2.784,132.5825806,5.326,2010,3,7,29,23,1035127.1478412698,1413124.11,1459924.3566666667,77271.27774105928,0,0,1,0
23,2010-07-30,1319773.55,0,69.71,2.792,132.5983871,5.326,2010,3,7,30,30,1035127.1478412698,1333634.45,1388098.1133333335,47218.46752926632,0,0,1,0
23,2010-08-06,1417013.07,0,70.03,2.792,132.6141935,5.326,2010,3,8,31,6,1035127.1478412698,1319773.55,1355510.7033333334,50373.699566406714,0,0,1,0
23,2010-08-13,1346345.97,0,67.43,2.81,132.63,5.326,2010,3,8,32,13,1035127.1478412698,1417013.07,1356807.0233333332,52598.54730526501,0,0,1,0
23,2010-08-20,1439901.05,0,68.65,2.796,132.6616129,5.326,2010,3,8,33,20,1035127.1478412698,1346345.97,1361044.1966666665,50258.4267841345,0,0,1,0
23,2010-08-27,1584623.36,0,63.25,2.77,132.6932258,5.326,2010,3,8,34,27,1035127.1478412698,1439901.05,1401086.6966666665,48768.589010922646,0,0,1,0
23,2010-09-03,1405119.23,0,72.91,2.735,132.7248387,5.326,2010,3,9,35,3,1035127.1478412698,1584623.36,1456956.7933333332,120050.8326992891,1,0,0,0
23,2010-09-10,1272842.85,1,63.21,2.717,132.7564516,5.326,2010,3,9,36,10,1035127.1478412698,1405119.23,1476547.8800000001,95198.08707926435,1,0,0,0
23,2010-09-17,1159132.58,0,55.3,2.716,132.7670667,5.326,2010,3,9,37,17,1035127.1478412698,1272842.85,1420861.8133333335,156485.2814211944,1,0,0,0
23,2010-09-24,1099055.65,0,57.75,2.718,132.7619333,5.326,2010,3,9,38,24,1035127.1478412698,1159132.58,1279031.5533333335,123110.04439633076,1,0,0,0
23,2010-10-01,1129909.44,0,62.07,2.717,132.7568,5.287,2010,4,10,39,1,1035127.1478412698,1099055.65,1177010.36,88262.1605460462,1,0,0,0
23,2010-10-08,1179851.68,0,50.75,2.776,132.7516667,5.287,2010,4,10,40,8,1035127.1478412698,1129909.44,1129365.89,30042.153127026962,1,0,0,0
23,2010-10-15,1119809.71,0,45.55,2.878,132.7633548,5.287,2010,4,10,41,15,1035127.1478412698,1179851.68,1136272.2566666666,40772.09453646062,1,0,0,0
23,2010-10-22,1147503.92,0,43.19,2.919,132.8170968,5.287,2010,4,10,42,22,1035127.1478412698,1119809.71,1143190.2766666666,32148.794803147677,1,0,0,0
23,2010-10-29,1112871.23,0,48.68,2.938,132.8708387,5.287,2010,4,10,43,29,1035127.1478412698,1147503.92,1149055.1033333333,30051.0260668435,1,0,0,0
23,2010-11-05,1203119.96,0,36.6,2.938,132.9245806,5.287,2010,4,11,44,5,1035127.1478412698,1112871.23,1126728.2866666666,18323.64132693235,1,0,0,0
23,2010-11-12,1387953.75,0,35.59,2.961,132.9783226,5.287,2010,4,11,45,12,1035127.1478412698,1203119.96,1154498.3699999999,45529.11227725393,1,0,0,0
23,2010-11-19,1314994.32,0,41.66,3.03,132.9172,5.287,2010,4,11,46,19,1035127.1478412698,1387953.75,1234648.3133333332,140225.2687653731,1,0,0,0
23,2010-11-26,2072685.05,1,34.95,3.07,132.8369333,5.287,2010,4,11,47,26,1035127.1478412698,1314994.32,1302022.6766666668,93097.1542503662,1,0,0,0
23,2010-12-03,1617025.41,0,34.3,3.065,132.7566667,5.287,2010,4,12,48,3,1035127.1478412698,2072685.05,1591877.7066666668,417986.2984105166,0,0,0,1
23,2010-12-10,1872365.99,0,20.12,3.132,132.6764,5.287,2010,4,12,49,10,1035127.1478412698,1617025.41,1668234.9266666668,381432.3288997793,0,0,0,1
23,2010-12-17,2238573.48,0,23.05,3.139,132.6804516,5.287,2010,4,12,50,17,1035127.1478412698,1872365.99,1854025.4833333332,228382.80916002943,0,0,0,1
23,2010-12-24,2405395.22,0,22.96,3.15,132.7477419,5.287,2010,4,12,51,24,1035127.1478412698,2238573.48,1909321.6266666667,312417.6533764727,0,0,0,1
23,2010-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287,2010,4,12,52,31,1035127.1478412698,2405395.22,2281738.856666667,432573.84073986945,0,0,0,1
23,2011-01-07,1122034.48,0,27.81,3.193,132.8823226,5.114,2011,1,1,1,7,1035127.1478412698,1169773.85,2047541.4766666666,799554.5788364311,0,0,0,1
23,2011-01-14,1016756.1,0,18.51,3.215,132.9510645,5.114,2011,1,1,2,14,1035127.1478412698,1122034.48,1675361.8099999998,917358.1391195256,0,0,0,1
23,2011-01-21,1110706.06,0,18.51,3.232,133.0285161,5.114,2011,1,1,3,21,1035127.1478412698,1016756.1,1102854.81,78291.14100425098,0,0,0,1
23,2011-01-28,1083657.61,0,18.51,3.243,133.1059677,5.114,2011,1,1,4,28,1035127.1478412698,1110706.06,1083165.5466666666,57790.52024211148,0,0,0,1
23,2011-02-04,1159438.53,0,18.51,3.24,133.1834194,5.114,2011,1,2,5,4,1364721.58,1083657.61,1070373.2566666668,48363.253391538696,0,0,0,1
23,2011-02-11,1249786.4,1,21.52,3.255,133.260871,5.114,2011,1,2,6,11,1380892.08,1159438.53,1117934.0666666667,38404.036497376816,0,0,0,1
23,2011-02-18,1369971.57,0,26.6,3.263,133.3701429,5.114,2011,1,2,7,18,1319588.04,1249786.4,1164294.18,83170.7684190075,0,0,0,1
23,2011-02-25,1206917.2,0,18.51,3.281,133.4921429,5.114,2011,1,2,8,25,1198709.65,1369971.57,1259732.1666666667,105618.31725061563,0,0,0,1
23,2011-03-04,1301185.28,0,20.67,3.437,133.6141429,5.114,2011,1,3,9,4,1311175.93,1206917.2,1275558.39,84527.08734745796,0,1,0,0
23,2011-03-11,1042043.55,0,29.36,3.6,133.7361429,5.114,2011,1,3,10,11,1408082.96,1301185.28,1292691.3499999999,81858.36566386127,0,1,0,0
23,2011-03-18,1203682.62,0,37.28,3.634,133.8492258,5.114,2011,1,3,11,18,1229008.32,1042043.55,1183382.01,131164.16405825395,0,1,0,0
23,2011-03-25,1148624.83,0,29.11,3.624,133.9587419,5.114,2011,1,3,12,25,1310701.8,1203682.62,1182303.8166666667,130886.97024846473,0,1,0,0
23,2011-04-01,1182694.95,0,29.44,3.638,134.0682581,4.781,2011,2,4,13,1,1556627.62,1148624.83,1131450.3333333333,82176.75911978651,0,1,0,0
23,2011-04-08,1248901.98,0,36.74,3.72,134.1777742,4.781,2011,2,4,14,8,1264434.7,1182694.95,1178334.1333333335,27786.734270538127,0,1,0,0
23,2011-04-15,1263680.51,0,45.51,3.823,134.2784667,4.781,2011,2,4,15,15,1288823.72,1248901.98,1193407.2533333332,50989.62428827969,0,1,0,0
23,2011-04-22,1447301.24,0,39.62,3.919,134.3571,4.781,2011,2,4,16,22,1315023.08,1263680.51,1231759.1466666667,43128.561106876776,0,1,0,0
23,2011-04-29,1173307.4,0,54.2,3.988,134.4357333,4.781,2011,2,4,17,29,1259414.52,1447301.24,1319961.2433333334,110526.95282391873,0,1,0,0
23,2011-05-06,1359921.13,0,50.07,4.078,134.5143667,4.781,2011,2,5,18,6,1365552.28,1173307.4,1294763.0499999998,139616.4363859986,0,1,0,0
23,2011-05-13,1254914.87,0,55.12,4.095,134.593,4.781,2011,2,5,19,13,1303055.09,1359921.13,1326843.2566666666,139959.87056181135,0,1,0,0
23,2011-05-20,1337617.55,0,56.67,4.101,134.6803871,4.781,2011,2,5,20,20,1327424.28,1254914.87,1262714.4666666666,93551.03600308567,0,1,0,0
23,2011-05-27,1361945.18,0,63.27,4.034,134.7677742,4.781,2011,2,5,21,27,1571158.56,1337617.55,1317484.5166666668,55322.53549140939,0,1,0,0
23,2011-06-03,1562161.97,0,67.21,3.973,134.8551613,4.781,2011,2,6,22,3,1514435.51,1361945.18,1318159.2,56105.6356635982,0,0,1,0
23,2011-06-10,1447028.06,0,65.23,3.924,134.9425484,4.781,2011,2,6,23,10,1439432.06,1562161.97,1420574.8999999997,123219.85306249828,0,0,1,0
23,2011-06-17,1470520.83,0,61.06,3.873,135.0837333,4.781,2011,2,6,24,17,1507708.93,1447028.06,1457045.07,100483.56142415512,0,0,1,0
23,2011-06-24,1434036.18,0,63.8,3.851,135.2652667,4.781,2011,2,6,25,24,1415204.88,1470520.83,1493236.9533333334,60835.60637031879,0,0,1,0
23,2011-07-01,1492507.44,0,65.65,3.815,135.4468,4.584,2011,3,7,26,1,1549113.18,1434036.18,1450528.3566666667,18492.4708725595,0,0,1,0
23,2011-07-08,1379488.05,0,69.92,3.784,135.6283333,4.584,2011,3,7,27,8,1417535.78,1492507.44,1465688.1500000001,29533.67837714382,0,0,1,0
23,2011-07-15,1360520.56,0,69.8,3.827,135.7837419,4.584,2011,3,7,28,15,1413124.11,1379488.05,1435343.89,56521.04217083116,0,0,1,0
23,2011-07-22,1362144.0,0,76.74,3.882,135.8738387,4.584,2011,3,7,29,22,1333634.45,1360520.56,1410838.6833333336,71360.21847524805,0,0,1,0
23,2011-07-29,1319767.55,0,69.55,3.898,135.9639355,4.584,2011,3,7,30,29,1319773.55,1362144.0,1367384.2033333334,10513.62056841627,0,0,1,0
23,2011-08-05,1416344.68,0,69.53,3.903,136.0540323,4.584,2011,3,8,31,5,1417013.07,1319767.55,1347477.37,24011.132473984595,0,0,1,0
23,2011-08-12,1380952.05,0,69.86,3.88,136.144129,4.584,2011,3,8,32,12,1346345.97,1416344.68,1366085.41,48409.054363320065,0,0,1,0
23,2011-08-19,1453416.53,0,67.09,3.82,136.183129,4.584,2011,3,8,33,19,1439901.05,1380952.05,1372354.76,48859.191113524306,0,0,1,0
23,2011-08-26,1637266.29,0,67.04,3.796,136.2136129,4.584,2011,3,8,34,26,1584623.36,1453416.53,1416904.42,36235.4825698375,0,0,1,0
23,2011-09-02,1464295.69,0,65.33,3.784,136.2440968,4.584,2011,3,9,35,2,1405119.23,1637266.29,1490544.9566666668,132129.24527428366,1,0,0,0
23,2011-09-09,1423289.9,1,66.04,3.809,136.2745806,4.584,2011,3,9,36,9,1272842.85,1464295.69,1518326.17,103148.69431935705,1,0,0,0
23,2011-09-16,1253329.17,0,60.52,3.809,136.3145,4.584,2011,3,9,37,16,1159132.58,1423289.9,1508283.96,113568.04036591302,1,0,0,0
23,2011-09-23,1289082.81,0,57.14,3.758,136.367,4.584,2011,3,9,38,23,1099055.65,1253329.17,1380304.92,111859.28445787852,1,0,0,0
23,2011-09-30,1275597.85,0,64.76,3.684,136.4195,4.584,2011,3,9,39,30,1129909.44,1289082.81,1321900.6266666667,89607.02680933553,1,0,0,0
23,2011-10-07,1463501.99,0,49.0,3.633,136.472,4.42,2011,4,10,40,7,1179851.68,1275597.85,1272669.9433333334,18055.751753924927,1,0,0,0
23,2011-10-14,1257778.34,0,56.79,3.583,136.5150968,4.42,2011,4,10,41,14,1119809.71,1463501.99,1342727.55,104810.82985329405,1,0,0,0
23,2011-10-21,1441032.59,0,52.12,3.618,136.5017742,4.42,2011,4,10,42,21,1147503.92,1257778.34,1332292.7266666668,113979.32629436608,1,0,0,0
23,2011-10-28,1407191.96,0,42.57,3.604,136.4884516,4.42,2011,4,10,43,28,1112871.23,1441032.59,1387437.64,112848.87700574669,1,0,0,0
23,2011-11-04,1428436.33,0,39.18,3.586,136.475129,4.42,2011,4,11,44,4,1203119.96,1407191.96,1368667.63,97512.16866231574,1,0,0,0
23,2011-11-11,1436940.78,0,44.04,3.57,136.4618065,4.42,2011,4,11,45,11,1387953.75,1428436.33,1425553.6266666667,17103.495069165438,1,0,0,0
23,2011-11-18,1345631.96,0,45.48,3.571,136.4666667,4.42,2011,4,11,46,18,1314994.32,1436940.78,1424189.6900000002,15322.32150543866,1,0,0,0
23,2011-11-25,2057059.53,1,35.23,3.536,136.4788,4.42,2011,4,11,47,25,2072685.05,1345631.96,1403669.6900000002,50441.69897134709,1,0,0,0
23,2011-12-02,1552886.59,0,43.6,3.501,136.4909333,4.42,2011,4,12,48,2,1617025.41,2057059.53,1613210.7566666668,387086.06968551286,0,0,0,1
23,2011-12-09,1841173.6,0,36.4,3.47,136.5030667,4.42,2011,4,12,49,9,1872365.99,1552886.59,1651859.36,365894.79873336817,0,0,0,1
23,2011-12-16,2173621.2,0,32.99,3.445,136.5335161,4.42,2011,4,12,50,16,2207742.13,1841173.6,1817039.906666667,252951.40782864369,0,0,0,1
23,2011-12-23,2405395.22,0,27.8,3.413,136.5883871,4.42,2011,4,12,51,23,2207742.13,2173621.2,1855893.7966666669,310629.00243762415,0,0,0,1
23,2011-12-30,1213486.95,1,22.3,3.402,136.6432581,4.42,2011,4,12,52,30,1169773.85,2405395.22,2200916.04,374137.3327653774,0,0,0,1
23,2012-01-06,1150662.55,0,24.29,3.439,136.698129,4.261,2012,1,1,1,6,1122034.48,1213486.95,1991687.1566666665,705063.4352013706,0,0,0,1
23,2012-01-13,1031451.35,0,28.49,3.523,136.753,4.261,2012,1,1,2,13,1016756.1,1150662.55,1650700.9400000002,812291.9697809339,0,0,0,1
23,2012-01-20,1146992.13,0,18.51,3.542,136.8564194,4.261,2012,1,1,3,20,1110706.06,1031451.35,1131866.95,92461.86160445154,0,0,0,1
23,2012-01-27,1037476.38,0,25.71,3.568,136.9598387,4.261,2012,1,1,4,27,1083657.61,1146992.13,1109702.01,67791.90466841534,0,0,0,1
23,2012-02-03,1261872.67,0,29.71,3.633,137.0632581,4.261,2012,1,2,5,3,1159438.53,1037476.38,1071973.2866666666,65038.030320184895,0,0,0,1
23,2012-02-10,1358444.07,1,26.6,3.655,137.1666774,4.261,2012,1,2,6,10,1249786.4,1261872.67,1148780.3933333333,112208.83278848327,0,0,0,1
23,2012-02-17,1365546.69,0,27.01,3.703,137.2583103,4.261,2012,1,2,7,17,1369971.57,1358444.07,1219264.3733333333,164671.3840186293,0,0,0,1
23,2012-02-24,1272948.27,0,31.12,3.751,137.3411034,4.261,2012,1,2,8,24,1206917.2,1365546.69,1328621.1433333333,57914.858386816915,0,0,0,1
23,2012-03-02,1322852.2,0,25.91,3.827,137.4238966,4.261,2012,1,3,9,2,1301185.28,1272948.27,1332313.01,51533.882729401645,0,1,0,0
23,2012-03-09,1292724.9,0,33.11,3.876,137.5066897,4.261,2012,1,3,10,9,1042043.55,1322852.2,1320449.0533333332,46345.961874268425,0,1,0,0
23,2012-03-16,1258364.31,0,41.19,3.867,137.5843871,4.261,2012,1,3,11,16,1203682.62,1292724.9,1296175.1233333333,25130.232552635054,0,1,0,0
23,2012-03-23,1288154.1,0,57.82,3.889,137.6552903,4.261,2012,1,3,12,23,1148624.83,1258364.31,1291313.8033333332,32267.09445419457,0,1,0,0
23,2012-03-30,1261964.96,0,36.71,3.921,137.7261935,4.261,2012,1,3,13,30,1182694.95,1288154.1,1279747.77,18659.10834792411,0,1,0,0
23,2012-04-06,1604605.69,0,37.43,3.957,137.7970968,4.156,2012,2,4,14,6,1248901.98,1261964.96,1269494.4566666668,16259.70132265345,0,1,0,0
23,2012-04-13,1231752.54,0,41.81,4.025,137.868,4.156,2012,2,4,15,13,1263680.51,1604605.69,1384908.25,190713.6377409888,0,1,0,0
23,2012-04-20,1287899.41,0,56.55,4.046,137.9230667,4.156,2012,2,4,16,20,1447301.24,1231752.54,1366107.73,207096.97070137525,0,1,0,0
23,2012-04-27,1277758.76,0,44.62,4.023,137.9781333,4.156,2012,2,4,17,27,1173307.4,1287899.41,1374752.5466666666,201028.52627888566,0,1,0,0
23,2012-05-04,1317379.68,0,45.88,3.991,138.0332,4.156,2012,2,5,18,4,1359921.13,1277758.76,1265803.57,29921.775994284435,0,1,0,0
23,2012-05-11,1321914.34,0,52.9,3.947,138.0882667,4.156,2012,2,5,19,11,1254914.87,1317379.68,1294345.95,20582.097412343395,0,1,0,0
23,2012-05-18,1332952.47,0,58.42,3.899,138.1065806,4.156,2012,2,5,20,18,1337617.55,1321914.34,1305684.26,24290.243885505126,0,1,0,0
23,2012-05-25,1552934.64,0,66.43,3.85,138.1101935,4.156,2012,2,5,21,25,1361945.18,1332952.47,1324082.1633333333,8009.528113465418,0,1,0,0
23,2012-06-01,1476144.34,0,66.22,3.798,138.1138065,4.156,2012,2,6,22,1,1562161.97,1552934.64,1402600.4833333334,130310.12652124838,0,0,1,0
